iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,date_debut,date_fin,geo_point_2d,geo_shape
5459,AE_A13_bretelle_5,2024-01-04T21:00:00+00:00,609.0,2.95,Fluide,3233,A13_W,2859,AE_A13,Barré,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-04T20:00:00+00:00,676.0,3.25,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-04T18:00:00+00:00,1190.0,5.8,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-04T17:00:00+00:00,1085.0,5.2,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-04T15:00:00+00:00,1127.0,5.8,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-01T13:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-01-04T14:00:00+00:00,1271.0,6.65,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2025-01-09T06:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2025-01-09T04:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Barré,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2025-01-09T00:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Barré,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-04T01:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-06T00:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-06T02:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-06T04:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-06T05:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-06T06:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-06T07:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-12-06T08:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-09-04T18:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-09-04T19:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-09-04T22:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-06-05T07:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Barré,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T23:00:00+00:00,4.0,0.4,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T22:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T20:00:00+00:00,680.0,3.25,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T19:00:00+00:00,959.0,4.8,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T16:00:00+00:00,1017.0,5.3,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T15:00:00+00:00,979.0,5.15,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T14:00:00+00:00,1097.0,5.7,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-02-08T13:00:00+00:00,1042.0,5.5,Fluide,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.847989743816335, 2.2520726124359345","{""coordinates"": [[2.2492839800216005, 48.84821058853756], [2.2498750372619276, 48.848161260067464], [2.2510105751745786, 48.848290769303155], [2.2519867143588597, 48.848329514317776], [2.2528476206824717, 48.84821249875477], [2.253540205612148, 48.847763981110646], [2.2545346481415813, 48.846832239118605]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-10-06T21:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-10-06T15:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-10-06T08:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-10-06T06:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-10-06T05:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-09-04T14:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-09-04T15:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-09-04T16:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-09-04T17:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T07:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T04:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T03:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-02T02:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-01T23:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-11-04T11:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-11-04T09:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-11-04T04:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-11-04T03:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-11-04T00:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-05T22:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-05T21:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-05T20:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-05T19:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
5459,AE_A13_bretelle_5,2024-08-05T18:00:00+00:00,,,Inconnu,3233,A13_W,2859,AE_A13,Ouvert,1996-11-06,2023-01-01,"48.84798974381635, 2.2520726124359323","{""coordinates"": [[2.2492839800216, 48.848210588537555], [2.2498750372619276, 48.84816126006745], [2.2510105751745786, 48.84829076930316], [2.2519867143588597, 48.848329514317776], [2.252847620682472, 48.84821249875477], [2.2535402056121483, 48.847763981110646], [2.2545346481415813, 48.84683223911861]], ""type"": ""LineString""}"
